checkpoint,seed,metric,default,coupled,raw_diff_coupled_minus_default,delta_default_from_12k,delta_coupled_from_12k,delta_delta
48000,7,phi_r_g,1.8511468495344507,2.4016731938312796,0.5505263442968289,-0.3373202798623036,0.21320606443452528,0.5505263442968289
48000,8,phi_r_g,2.158670081516901,2.026787226348145,-0.1318828551687563,-1.7916851937105984,-1.9235680488793547,-0.1318828551687563
48000,9,phi_r_g,3.3374410699955894,1.8298695879543136,-1.5075714820412758,-0.5740435992288648,-2.0816150812701406,-1.5075714820412758
48000,10,phi_r_g,2.062123486090578,2.153214758778585,0.09109127268800687,-0.29706036374416156,-0.20596909105615469,0.09109127268800687
48000,11,phi_r_g,2.0740153136863846,1.9802791138117117,-0.09373619987467285,-0.60094788699472,-0.6946840868693929,-0.09373619987467285
48000,12,phi_r_g,1.710629062053592,1.8040724916395625,0.09344342958597052,-0.3179194824067255,-0.224476052820755,0.09344342958597052
48000,13,phi_r_g,2.1004573948627008,2.0271998930083526,-0.0732575018543482,-0.4347177071058552,-0.5079752089602034,-0.0732575018543482
48000,14,phi_r_g,2.079400860165612,2.4329334763942647,0.3535326162286525,-0.5884288272085088,-0.23489621097985625,0.3535326162286525
48000,15,phi_r_g,1.8727136228088015,2.092533203195382,0.21981958038658034,-0.4941304999912739,-0.27431091960469356,0.21981958038658034
48000,16,phi_r_g,1.9728200445382678,1.9598428793338267,-0.012977165204441032,0.5044414902485324,0.4914643250440913,-0.012977165204441032
48000,17,phi_r_g,1.8030387376993113,1.7923104915227932,-0.01072824617651813,-0.7348595865627052,-0.7455878327392234,-0.01072824617651813
48000,18,phi_r_g,1.8592378400783256,1.9802477012056423,0.12100986112731671,-0.2658676385949368,-0.14485777746762007,0.12100986112731671
48000,19,phi_r_g,1.914450246718702,2.318774573636091,0.40432432691738907,-0.07576545405126645,0.3285588728661226,0.40432432691738907
48000,20,phi_r_g,1.9401759590422194,2.306433863865089,0.3662579048228696,-0.1757400177746269,0.19051788704824268,0.3662579048228696
48000,21,phi_r_g,1.702112091776916,1.8013918208378836,0.09927972906096771,-0.59108173098898,-0.49180200192801227,0.09927972906096771
48000,22,phi_r_g,2.4082512378976184,2.3387225250523134,-0.06952871284530504,-1.681776368506664,-1.751305081351969,-0.06952871284530504
48000,23,phi_r_g,2.127492606139233,2.5589212390807825,0.4314286329415493,-0.09204748618872927,0.33938114675282005,0.4314286329415493
48000,24,phi_r_g,1.8172819887948228,2.167648938906197,0.3503669501113742,-0.30944997070625524,0.04091697940511896,0.3503669501113742
48000,25,phi_r_g,1.9995454663592387,2.1777971660618514,0.17825169970261268,0.1890597665021554,0.36731146620476807,0.17825169970261268
48000,26,phi_r_g,1.9846755409289265,2.207064544735627,0.22238900380670068,-0.21539741157551373,0.006991592231186949,0.22238900380670068
48000,27,phi_r_g,1.6745056727359697,2.4717125948755196,0.7972069221395499,-1.0157671302691902,-0.21856020812964028,0.7972069221395499
48000,28,phi_r_g,1.6994492439369453,2.20186861280596,0.5024193688690146,-0.19526042770995167,0.30715894115906295,0.5024193688690146
48000,29,phi_r_g,1.7033193286024257,1.672540061136181,-0.03077926746624482,-0.1828330936115803,-0.2136123610778251,-0.03077926746624482
48000,30,phi_r_g,1.8604732119596263,2.1900797280691213,0.329606516109495,-0.4317945524931692,-0.10218803638367424,0.329606516109495
12000,1,group_decoupling_g,0.1476457700451128,0.1476457700451128,0.0,0.0,0.0,0.0
12000,2,group_decoupling_g,0.2542562381190834,0.2542562381190834,0.0,0.0,0.0,0.0
12000,3,group_decoupling_g,1.061219772922628,1.061219772922628,0.0,0.0,0.0,0.0
12000,4,group_decoupling_g,0.9639860828169636,0.9639860828169636,0.0,0.0,0.0,0.0
12000,5,group_decoupling_g,1.773542371366084,1.773542371366084,0.0,0.0,0.0,0.0
12000,6,group_decoupling_g,-0.27379664549683214,-0.27379664549683214,0.0,0.0,0.0,0.0
