group,seed,episode,tau,phi_g
trained,1,8,61,0.8250229711593753
trained,1,8,66,0.554497568073542
trained,1,8,71,0.7100587275261863
trained,1,8,76,0.7430281045296812
trained,1,8,81,0.6877978110833772
trained,1,8,86,0.7407185664729705
trained,1,8,91,0.7092304655065799
trained,1,8,96,0.6889020892287658
trained,1,8,101,0.7539294647470409
trained,1,8,106,0.7769070599089165
trained,1,8,111,0.8130567866852758
trained,1,8,116,0.8199073878839713
trained,1,8,121,0.7851311503547156
trained,1,8,126,0.8205950725390687
trained,1,8,131,0.8298752867125009
trained,1,8,136,0.8777449802530917
trained,1,8,141,0.8770811374794782
trained,1,9,-279,1.0910574642667956
trained,1,9,-274,2.277573492264254
trained,1,9,-269,1.8586054984968037
trained,1,9,-264,2.0548472344930806
trained,1,9,-259,1.4875293311243318
trained,1,9,-254,2.432620771197911
trained,1,9,-249,2.8208386745744214
trained,1,9,-244,2.7276652362783356
trained,1,9,-239,2.5181677948272503
trained,1,9,-234,2.1968529715476413
trained,1,9,-229,1.88971277067659
trained,1,9,-224,1.1628596242660127
trained,1,9,-219,1.1188908420122936
trained,1,9,-214,0.9757920676339198
trained,1,9,-209,1.0161012138157406
trained,1,9,-204,1.52999853626726
trained,1,9,-199,1.4362609519921856
trained,1,9,-194,1.3796754038118009
trained,1,9,-189,1.2232151061805239
trained,1,9,-184,1.7107066859749889
trained,1,9,-179,0.7519057208011981
trained,1,9,-174,1.1390812777525419
trained,1,9,-169,0.8763860369837191
trained,1,9,-164,1.1690456239797895
trained,1,9,-159,1.4146834950848604
trained,1,9,-154,1.4649529109670716
trained,1,9,-149,1.327273171309814
trained,1,9,-144,1.0839368370264713
trained,1,9,-139,0.8941159813763668
trained,1,9,-134,0.7103142472391469
trained,1,9,-129,1.0215666277485587
trained,1,9,-124,0.9471643171748789
trained,1,9,-119,0.8525691384371032
trained,1,9,-114,0.9521458058564793
trained,1,9,-109,1.118827432187639
trained,1,9,-104,1.2452757519645765
trained,1,9,-99,1.1160223211044193
trained,1,9,-94,1.0744093729617783
trained,1,9,-89,1.0459517598539918
trained,1,9,-84,1.0535647692971135
trained,1,9,-79,1.10947354417311
trained,1,9,-74,0.9651511465475432
trained,1,9,-69,0.9550508353888751
trained,1,9,-64,0.800224953435249
trained,1,9,-59,0.6721219544423914
trained,1,9,-54,0.6880084232236324
trained,1,9,-49,0.6136672305444777
trained,1,9,-44,0.6290610131659036
trained,1,9,-39,0.7412711549321526
trained,1,9,-34,0.38300744845108264
trained,1,9,-29,0.8094183213090966
trained,1,9,-24,0.8053848234381054
trained,1,9,-19,0.889660396310044
trained,1,9,-14,1.0700151656491306
trained,1,9,-9,1.4411473200279683
trained,1,9,-4,1.5799650809490178
trained,1,9,1,1.663239195321202
trained,1,9,6,1.6150773821924826
trained,1,9,11,1.546386525186533
trained,1,9,16,1.3358502796153848
trained,1,9,21,1.3290549062516352
trained,1,9,26,1.102754448828318
trained,1,9,31,1.2387303699251264
trained,1,9,36,1.1679686029861625
trained,1,9,41,1.0508090744274314
trained,1,9,46,1.0534396051252166
trained,1,9,51,1.2075640168938282
trained,1,9,56,1.2535025435218319
trained,1,9,61,1.2477764027649212
trained,1,9,66,1.246151966185908
trained,1,9,71,1.0336630880706497
trained,1,9,76,0.9853756737364764
trained,1,9,81,1.2101996094651182
trained,1,9,86,1.1567366518685906
trained,1,9,91,0.49349402851658863
trained,1,9,96,0.7571328487747548
trained,1,9,101,0.6332260739441589
trained,1,9,106,0.6188309661618306
trained,1,9,111,0.5679867960688504
trained,1,9,116,0.6421719418337563
trained,1,9,121,0.49614277726096745
trained,1,9,126,0.7247691563974491
trained,1,9,131,0.7565866529601946
trained,1,9,136,0.7805361915299914
trained,1,9,141,0.736237588186681
trained,2,0,-279,2.240848482554294
trained,2,0,-274,2.2109526870763707
trained,2,0,-269,1.1397787831433845
trained,2,0,-264,2.2246206153612
trained,2,0,-259,2.206368538414226
trained,2,0,-254,1.132212332395341
trained,2,0,-249,2.9915124658408248
trained,2,0,-244,1.403315025953585
trained,2,0,-239,3.16040814336584
trained,2,0,-234,3.1271319368360944
trained,2,0,-229,2.9950895721726605
trained,2,0,-224,2.534733285462759
trained,2,0,-219,2.362375452677668
trained,2,0,-214,2.0206069515088982
trained,2,0,-209,1.0999728967851985
trained,2,0,-204,0.8938806571255528
trained,2,0,-199,0.5368850320480671
trained,2,0,-194,1.0347651714980481
trained,2,0,-189,0.7150293526620686
trained,2,0,-184,0.5898303658288131
trained,2,0,-179,0.8857795138773197
trained,2,0,-174,0.9882196337452214
trained,2,0,-169,0.9787583339856454
trained,2,0,-164,1.113372121790804
trained,2,0,-159,1.1124483963307068
trained,2,0,-154,1.1032898296875078
trained,2,0,-149,0.9890973729900978
trained,2,0,-144,1.17067167174329
trained,2,0,-139,1.5423081555612348
trained,2,0,-134,1.068763776077157
trained,2,0,-129,0.99054481652652
trained,2,0,-124,0.9545482893070583
trained,2,0,-119,0.9374106457423849
trained,2,0,-114,0.9778492431807774
trained,2,0,-109,1.0380474112526787
trained,2,0,-104,0.8274772809099065
trained,2,0,-99,0.7574651155425776
trained,2,0,-94,0.6276843839158874
trained,2,0,-89,0.6116180215994514
trained,2,0,-84,0.647681636812037
trained,2,0,-79,0.631347828647111
trained,2,0,-74,0.5632196382132635
trained,2,0,-69,0.5040570010474679
trained,2,0,-64,0.6494711782192019
trained,2,0,-59,0.47246724563769904
trained,2,0,-54,0.5015519785213566
trained,2,0,-49,0.5254387528407108
trained,2,0,-44,0.4014387746543403
trained,2,0,-39,0.47807162169605055
trained,2,0,-34,0.9810520490528641
trained,2,0,-29,0.8230606751550539
trained,2,0,-24,1.7158725156100354
trained,2,0,-19,1.9405737401422314
trained,2,0,-14,1.8524588049606754
trained,2,0,-9,2.280736842645453
trained,2,0,-4,1.9457265241197408
trained,2,0,1,1.0788313873341557
trained,2,0,6,1.2747519043918971
trained,2,0,11,1.4249040921345328
trained,2,0,16,1.430172545959469
trained,2,0,21,1.3875589232409289
trained,2,0,26,1.2431348396514093
trained,2,0,31,1.2412895175244971
trained,2,0,36,1.2474256327152282
trained,2,0,41,1.1733489881070605
trained,2,0,46,1.206917396080697
trained,2,0,51,0.8318261156234312
trained,2,0,56,1.0003194270046314
trained,2,0,61,0.7148232604564289
trained,2,0,66,0.7688025264485467
trained,2,0,71,0.8245434302842678
trained,2,0,76,1.1616182632642071
trained,2,0,81,1.0983544143258352
trained,2,0,86,1.1327585823530073
trained,2,0,91,1.096849720177412
trained,2,0,96,0.9325976021166228
trained,2,0,101,1.0130023651963955
trained,2,0,106,1.0499249595646591
trained,2,0,111,1.0241530568965738
trained,2,0,116,0.7732876081385084
trained,2,0,121,0.6621147896300237
trained,2,0,126,0.6779062753491536
trained,2,0,131,0.655576758828325
trained,2,0,136,0.7397536252523151
trained,2,0,141,0.6699632961285769
trained,2,1,-279,1.918768892313921
trained,2,1,-274,1.1942408089404033
trained,2,1,-269,0.45844036597575144
trained,2,1,-264,1.1545951752247237
trained,2,1,-259,1.3040670291067658
trained,2,1,-254,2.754281789370026
trained,2,1,-249,1.3702947566595032
trained,2,1,-244,1.0016422590376604
trained,2,1,-239,0.7904325892679755
trained,2,1,-234,0.7084867912545398
trained,2,1,-229,0.5333861130264037
trained,2,1,-224,1.0252600640715333
trained,2,1,-219,1.0658858952533263
trained,2,1,-214,1.1081489117962549
trained,2,1,-209,1.149279915240364
trained,2,1,-204,0.4834053725105749
trained,2,1,-199,0.9692231919994388
trained,2,1,-194,1.0355084845242735
trained,2,1,-189,1.103152094884508
trained,2,1,-184,1.6827074407293101
trained,2,1,-179,1.4974572878994312
trained,2,1,-174,1.4017734291867892
trained,2,1,-169,1.3686969121040762
trained,2,1,-164,1.362074331142615
trained,2,1,-159,1.4301097432521535
trained,2,1,-154,1.5305305342339248
trained,2,1,-149,1.541044991474265
trained,2,1,-144,1.5473065190234767
trained,2,1,-139,1.4479407558933683
trained,2,1,-134,1.3342290472611378
trained,2,1,-129,1.3469885208914998
trained,2,1,-124,1.2170461837976327
trained,2,1,-119,1.1529897815393728
trained,2,1,-114,1.0855821664549892
trained,2,1,-109,1.1803731363199457
trained,2,1,-104,0.6976086138433373
trained,2,1,-99,0.49770149026923705
trained,2,1,-94,0.6902683435544394
trained,2,1,-89,0.7360208376881823
trained,2,1,-84,0.7599843616766915
trained,2,1,-79,0.7721687574012446
trained,2,1,-74,0.8151793486687025
trained,2,1,-69,0.794456634605293
trained,2,1,-64,0.6327565586199229
trained,2,1,-59,1.0007964878630882
trained,2,1,-54,1.0542273396047104
trained,2,1,-49,0.7878989786872683
trained,2,1,-44,1.126029093824971
trained,2,1,-39,0.6295235372466472
trained,2,1,-34,1.1468852606301838
trained,2,1,-29,0.8515014146112936
trained,2,1,-24,0.8087452770577459
trained,2,1,-19,1.233435726264573
trained,2,1,-14,0.9550834193554567
trained,2,1,-9,1.073496881630639
trained,2,1,-4,1.2634779268530973
trained,2,1,1,0.5700912608423441
trained,2,1,6,0.5437601385819895
trained,2,1,11,0.4697508590117189
trained,2,1,16,0.48428490509993116
trained,2,1,21,0.6958588190856196
trained,2,1,26,0.6744430599004715
trained,2,1,31,0.5147083793054048
trained,2,1,36,0.4896729618480171
trained,2,1,41,0.4516329948884502
trained,2,1,46,0.596979046964277
trained,2,1,51,0.43019367391190333
trained,2,1,56,0.49971512905315774
trained,2,1,61,0.631234109410675
trained,2,1,66,0.780299206383743
trained,2,1,71,0.8723696523132075
trained,2,1,76,0.7120540834582852
trained,2,1,81,0.7623627146464679
trained,2,1,86,0.7913104337911074
trained,2,1,91,0.976634861346013
trained,2,1,96,0.47191092104078625
trained,2,1,101,0.673646263911181
trained,2,1,106,0.9309768087825083
trained,2,1,111,0.8532258434760036
trained,2,1,116,0.9581159888676378
trained,2,1,121,0.6429160185255826
trained,2,1,126,0.2790338779802387
trained,2,1,131,1.064186739459287
trained,2,1,136,0.5940881031056211
trained,2,1,141,0.7954140935425089
trained,2,2,-279,3.334952446585872
trained,2,2,-274,3.8929325870516145
trained,2,2,-269,2.2224284182634504
trained,2,2,-264,3.44067476788155
trained,2,2,-259,5.210488412966372
trained,2,2,-254,4.385397706632775
trained,2,2,-249,2.79900028626735
trained,2,2,-244,2.244423874446758
trained,2,2,-239,3.019761166324647
trained,2,2,-234,2.726124311876985
trained,2,2,-229,1.8064040451949483
trained,2,2,-224,2.072318707283328
trained,2,2,-219,2.3596526767494397
trained,2,2,-214,2.3740056586630325
trained,2,2,-209,0.7332309460213559
trained,2,2,-204,0.8940989044385452
trained,2,2,-199,1.0186505291241577
trained,2,2,-194,1.5009996196754736
trained,2,2,-189,1.445812166577281
trained,2,2,-184,1.6308926614720536
trained,2,2,-179,1.5785441870425516
trained,2,2,-174,1.4916850627638865
trained,2,2,-169,1.4028355341779513
trained,2,2,-164,1.7843972590738677
trained,2,2,-159,1.2607864832447984
trained,2,2,-154,2.549883430878189
trained,2,2,-149,2.435308873576143
trained,2,2,-144,2.302578949433328
trained,2,2,-139,2.174593682405139
trained,2,2,-134,2.051503728583027
trained,2,2,-129,1.9768117498133089
trained,2,2,-124,2.045699409584616
trained,2,2,-119,1.4799932738312362
trained,2,2,-114,1.4332986830378867
trained,2,2,-109,1.449336545411712
trained,2,2,-104,1.4212776994652716
trained,2,2,-99,1.4088782097634214
trained,2,2,-94,1.4001341303732326
trained,2,2,-89,1.1253099436643537
trained,2,2,-84,1.1365293082749368
trained,2,2,-79,1.1550915294722648
trained,2,2,-74,1.8854844666406303
trained,2,2,-69,1.7289452154901064
trained,2,2,-64,1.5858849531833221
trained,2,2,-59,1.2973379381227865
trained,2,2,-54,1.0323656078203791
trained,2,2,-49,0.933807082463292
trained,2,2,-44,0.8070757350893367
trained,2,2,-39,1.431210140803399
trained,2,2,-34,0.5419619120150085
trained,2,2,-29,0.3373901150909434
trained,2,2,-24,1.0191231519212738
trained,2,2,-19,1.1133476312137953
trained,2,2,-14,1.134792594064868
trained,2,2,-9,1.2069301450597616
trained,2,2,-4,1.311444682608946
trained,2,2,1,1.4616901974594585
trained,2,2,6,1.4578489215280488
trained,2,2,11,1.4975611856857918
trained,2,2,16,1.819500621474214
trained,2,2,21,1.7320850573913265
trained,2,2,26,1.6459383365865565
trained,2,2,31,1.7637503938530963
trained,2,2,36,1.4005701672434205
trained,2,2,41,0.7082290134928407
trained,2,2,46,0.8172081570917347
trained,2,2,51,0.6767974940253069
trained,2,2,56,0.6578876510693267
trained,2,2,61,1.2118655579808637
trained,2,2,66,1.1911556869077202
trained,2,2,71,1.1627812745692636
trained,2,2,76,1.219670719621925
trained,2,2,81,1.176689371326868
trained,2,2,86,1.1302901945393788
trained,2,2,91,1.0719622206621193
trained,2,2,96,1.0120870228886283
trained,2,2,101,0.99401416877197
trained,2,2,106,0.903848749664274
trained,2,2,111,0.7743449337808068
trained,2,2,116,0.7181034373359326
trained,2,2,121,0.9866988954291984
trained,2,2,126,0.8798030882933374
trained,2,2,131,0.8257611798885203
trained,2,2,136,0.5283018850799793
trained,2,2,141,0.9214154952244678
trained,2,3,-279,3.6494898382073337
trained,2,3,-274,3.553860458499584
trained,2,3,-269,3.5796832709812807
trained,2,3,-264,5.086649353581223
trained,2,3,-259,4.1271278521194725
trained,2,3,-254,3.5367255955442096
trained,2,3,-249,0.8741988273783483
trained,2,3,-244,1.2567578936664858
trained,2,3,-239,1.1914670860500403
trained,2,3,-234,2.3324013167575948
trained,2,3,-229,2.374896166053441
trained,2,3,-224,2.592795375552269
trained,2,3,-219,2.565653628661721
trained,2,3,-214,2.2601210974606314
trained,2,3,-209,2.1959999998138184
trained,2,3,-204,2.050319246299666
trained,2,3,-199,1.9099569964441199
trained,2,3,-194,1.8688676514622962
trained,2,3,-189,1.789252220665174
trained,2,3,-184,1.7511738930662273
trained,2,3,-179,1.5434742545245708
trained,2,3,-174,1.4182284723682226
trained,2,3,-169,1.2069753557571525
trained,2,3,-164,1.0477615422614561
trained,2,3,-159,0.7786329395983114
trained,2,3,-154,0.6716429049167488
trained,2,3,-149,0.8072254391883875
trained,2,3,-144,0.9059000059562177
trained,2,3,-139,0.806542984008737
trained,2,3,-134,0.6373175413863943
trained,2,3,-129,0.6410028882864929
trained,2,3,-124,1.102849453921734
trained,2,3,-119,1.285653296434275
trained,2,3,-114,1.3178568137566111
trained,2,3,-109,1.1918483212715696
trained,2,3,-104,1.1117032465805798
trained,2,3,-99,1.0559805237930446
trained,2,3,-94,1.0683741439241263
trained,2,3,-89,1.0538806719325997
trained,2,3,-84,1.1156682856193134
trained,2,3,-79,1.1297649338075655
trained,2,3,-74,0.8612735164793349
trained,2,3,-69,1.0896040744975792
trained,2,3,-64,1.137496197948849
trained,2,3,-59,1.0956583873821513
trained,2,3,-54,0.967294255004099
trained,2,3,-49,1.425002915082359
trained,2,3,-44,1.1617809764657137
trained,2,3,-39,1.15664112482393
trained,2,3,-34,0.7087853234049561
trained,2,3,-29,0.3662164444395414
trained,2,3,-24,0.3565057060076304
trained,2,3,-19,0.6453548046713368
trained,2,3,-14,0.6037387684638708
trained,2,3,-9,0.7671053675730531
trained,2,3,-4,0.6720814740927262
trained,2,3,1,0.6100014847576921
trained,2,3,6,0.7156897229449576
trained,2,3,11,0.6023660770877083
trained,2,3,16,0.6022214030000332
trained,2,3,21,0.6448625517269988
trained,2,3,26,0.630116376455414
trained,2,3,31,0.6339344957252057
trained,2,3,36,0.7138299748510084
trained,2,3,41,0.7347653735356661
trained,2,3,46,1.8116868507873254
trained,2,3,51,1.4685238028042777
trained,2,3,56,1.315052298082411
trained,2,3,61,1.232288353874272
trained,2,3,66,1.2215922981281948
trained,2,3,71,1.189993819530347
trained,2,3,76,1.007604819584225
trained,2,3,81,1.156911896618176
trained,2,3,86,0.852760838438903
trained,2,3,91,0.6145667447737322
trained,2,3,96,1.2407956131379796
trained,2,3,101,1.026837775087836
trained,2,3,106,0.729153845706299
trained,2,3,111,1.4597320780879732
trained,2,3,116,1.37154582148629
trained,2,3,121,0.5671237580283868
trained,2,3,126,0.3588463105266899
trained,2,3,131,0.28747846843463953
trained,2,3,136,0.6709137766779492
trained,2,3,141,0.6838060006693014
trained,2,4,-279,3.081438716920627
trained,2,4,-274,3.4628381108858246
trained,2,4,-269,4.976556031976836
trained,2,4,-264,3.4610752553681263
trained,2,4,-259,4.068010179669944
trained,2,4,-254,4.671116176457037
trained,2,4,-249,2.92928673076617
trained,2,4,-244,2.1896949140186273
trained,2,4,-239,1.902089960341862
trained,2,4,-234,1.8154015422049845
trained,2,4,-229,2.1389801180321504
trained,2,4,-224,1.8575336818055919
trained,2,4,-219,1.5264898929021535
trained,2,4,-214,1.9591792865699578
trained,2,4,-209,1.4386655323983168
trained,2,4,-204,1.5128407284548469
trained,2,4,-199,0.9533639186387464
trained,2,4,-194,1.0375716516165676
trained,2,4,-189,1.7570827345342583
trained,2,4,-184,1.7698089584897139
trained,2,4,-179,1.422409487338423
trained,2,4,-174,1.0951759762092137
trained,2,4,-169,0.9171374115204889
trained,2,4,-164,0.8769940563657215
trained,2,4,-159,0.6052685503529392
trained,2,4,-154,0.7517824020702787
trained,2,4,-149,0.5511842095696502
trained,2,4,-144,0.49686269556059415
trained,2,4,-139,0.41799494552651906
trained,2,4,-134,0.979357814096367
trained,2,4,-129,0.8659157612725439
trained,2,4,-124,0.7097862324073995
trained,2,4,-119,1.109535480877391
trained,2,4,-114,1.128745106907245
trained,2,4,-109,1.0835039393334198
trained,2,4,-104,1.032758759719251
trained,2,4,-99,1.0140527279594262
trained,2,4,-94,0.9820809854875285
trained,2,4,-89,1.0075250397711357
trained,2,4,-84,0.9770114868374373
trained,2,4,-79,1.009191376337942
trained,2,4,-74,1.0156227640746924
trained,2,4,-69,1.0251295592574006
trained,2,4,-64,0.6217901480233556
trained,2,4,-59,0.7786705936819487
trained,2,4,-54,0.927136214841312
trained,2,4,-49,0.9365597439914224
trained,2,4,-44,0.8367495471113324
trained,2,4,-39,0.8384070141119495
trained,2,4,-34,0.9705571397050259
trained,2,4,-29,1.0815321545310028
trained,2,4,-24,1.112595812004518
trained,2,4,-19,1.8663030844451858
trained,2,4,-14,1.4977143465139926
trained,2,4,-9,1.6843865749535967
trained,2,4,-4,1.5788410211149888
trained,2,4,1,1.5912646592351058
trained,2,4,6,1.69638362792042
trained,2,4,11,1.744873146690959
trained,2,4,16,1.6472537182648592
trained,2,4,21,1.5743454039866405
trained,2,4,26,1.4545029000383976
trained,2,4,31,1.3388235558419301
trained,2,4,36,1.912253285227158
trained,2,4,41,1.7302937593647747
trained,2,4,46,1.4917397943356236
trained,2,4,51,0.9848578940988506
trained,2,4,56,0.6563246204710637
trained,2,4,61,0.7633381641705566
trained,2,4,66,0.5952572080670366
trained,2,4,71,0.730708444626923
trained,2,4,76,0.6655104819177398
trained,2,4,81,0.6022803735919505
trained,2,4,86,0.6775046964778448
trained,2,4,91,0.7186896143390125
trained,2,4,96,0.555693969741571
trained,2,4,101,0.7458984869303614
trained,2,4,106,0.5473063210931196
trained,2,4,111,0.5765610039533821
trained,2,4,116,0.6028009167910001
trained,2,4,121,0.6084254385572829
trained,2,4,126,0.7432201266783138
trained,2,4,131,0.9037187178228638
trained,2,4,136,0.5295730073033214
trained,2,4,141,0.5765507062935482
trained,2,5,-279,5.1362074842212015
trained,2,5,-274,4.418212729144075
trained,2,5,-269,4.069912037095903
trained,2,5,-264,3.546512886512931
trained,2,5,-259,3.805002997233703
trained,2,5,-254,3.91807822704585
trained,2,5,-249,3.572734540483391
trained,2,5,-244,4.1368414917143905
trained,2,5,-239,3.3006638006677935
trained,2,5,-234,2.5524924116514454
trained,2,5,-229,2.361634100674819
trained,2,5,-224,2.1376031697607942
