seed,episode,condition,shared_partition_signature,shared_partition_n1,shared_partition_n2,phi_r_g,group_decoupling_g,group_downward_g,group_part_driven_g
24,1,coupled,"A[1,2,4,6,7,9,10]|B[0,3,5,8,11]",7,5,2.385783264298071,-0.5407488004701646,2.8414407900785292,0.14688926622309229
24,1,default,"A[1,2,4,6,7,9,10]|B[0,3,5,8,11]",7,5,2.0951023294763527,0.17802625899546864,1.7958395204570172,0.2676808440433812
24,2,coupled,"A[2,4,5,7,8,9,11]|B[0,1,3,6,10]",7,5,1.7987682664297924,-1.2448037223445656,2.9699407400223867,0.035448517182789185
24,2,default,"A[2,4,5,7,8,9,11]|B[0,1,3,6,10]",7,5,1.857289027231145,-1.281838595868587,3.115909003016606,0.09597058410325099
24,3,coupled,"A[1,2,4,5,6,7,8,9,10,11]|B[0,3]",10,2,2.272237633042721,0.5673306351063085,1.6328590323793288,0.08161431354755488
24,3,default,"A[1,2,4,5,6,7,8,9,10,11]|B[0,3]",10,2,1.4934993525225233,0.3691338244413691,1.1226445844030015,0.07741059120351901
24,4,coupled,"A[3]|B[0,1,2,4,5,6,7,8,9,10,11]",1,11,2.534647976819169,1.1206762648439796,1.4331297349367542,0.011735355296278671
24,4,default,"A[3]|B[0,1,2,4,5,6,7,8,9,10,11]",1,11,1.800868522397234,0.2601656666273233,1.5440966735217445,0.09644631543535165
24,5,coupled,"A[1,2,4,5,6,7,8,9]|B[0,3,10,11]",8,4,2.035930310091855,-0.7761535595345253,2.742179668417203,0.041317517435440765
24,5,default,"A[1,2,4,5,6,7,8,9]|B[0,3,10,11]",8,4,1.6661467559342504,-0.5381354096250952,2.198190736468213,0.10240776022309683
24,6,coupled,"A[1,4,6,9]|B[0,2,3,5,7,8,10,11]",4,8,2.3722559324615236,-1.1675403819949337,3.4788300233118647,0.049309061288425715
24,6,default,"A[1,4,6,9]|B[0,2,3,5,7,8,10,11]",4,8,2.245019532991742,-0.8432600518993274,3.0414098168315933,0.023324052720822497
24,7,coupled,"A[3,5,8,10,11]|B[0,1,2,4,6,7,9]",5,7,2.1920128902530314,-0.765993413052092,2.803947433016833,0.06762741995576227
24,7,default,"A[3,5,8,10,11]|B[0,1,2,4,6,7,9]",5,7,1.806798841290031,-0.3872551865164957,2.1325378664827097,0.070396297150916
24,8,coupled,"A[1,4,6,7,8,9,10,11]|B[0,2,3,5]",8,4,2.151593907414508,-0.4378543932985828,2.5532154995674192,0.021806949159431044
24,8,default,"A[1,4,6,7,8,9,10,11]|B[0,2,3,5]",8,4,1.7443816195503161,0.09698283763472126,1.5330994375942915,0.0654421179982938
24,9,coupled,"A[1,4,9,10]|B[0,2,3,5,6,7,8,11]",4,8,1.5376800694435393,-0.7590675218480998,2.2872878922762796,0.07074844785074452
24,9,default,"A[1,4,9,10]|B[0,2,3,5,6,7,8,11]",4,8,2.061505230737481,-0.43566741348179994,2.442725544305543,0.09643137653346079
25,0,coupled,"A[2,6]|B[0,1,3,4,5,7,8,9,10,11]",2,10,1.9859110135046816,0.07177678490504569,1.7683217259794706,0.07989853798651048
25,0,default,"A[2,6]|B[0,1,3,4,5,7,8,9,10,11]",2,10,1.6295739983398683,-0.7335241072610166,2.2489634481129053,0.0969191104804884
25,1,coupled,"A[1,2,3,4,6,7,9,11]|B[0,5,8,10]",8,4,3.380144002865197,0.7518156303650496,2.4351372709729695,0.26658200016419964
25,1,default,"A[1,2,3,4,6,7,9,11]|B[0,5,8,10]",8,4,2.4566271690674153,-0.8955107503239956,3.2046388338735685,0.23307206553753734
25,2,coupled,"A[2,3,6]|B[0,1,4,5,7,8,9,10,11]",3,9,1.7349779046176106,-0.38740412604752184,1.9924568595983796,0.08721381362325475
25,2,default,"A[2,3,6]|B[0,1,4,5,7,8,9,10,11]",3,9,1.631111183729426,-0.30684496162837416,1.9843643134125706,0.10443276768371113
25,3,coupled,"A[1,2,3,4,6,7,9,11]|B[0,5,8,10]",8,4,2.956514528113089,0.08369699448306811,2.7407146260645563,0.177896095751384
25,3,default,"A[1,2,3,4,6,7,9,11]|B[0,5,8,10]",8,4,2.284886495791696,-0.6101467549231674,2.8742869604373764,0.18078024820651906
25,4,coupled,"A[2,3,4,6,7]|B[0,1,5,8,9,10,11]",5,7,2.8623241313500456,-0.15442948714933014,2.89638152382573,0.049701250758529936
25,4,default,"A[2,3,4,6,7]|B[0,1,5,8,9,10,11]",5,7,1.6123226547855751,0.03264610413294511,1.3641124416122064,0.05774585739840221
25,5,coupled,"A[2,3,4,6,11]|B[0,1,5,7,8,9,10]",5,7,2.148778897462738,-0.7282900251120816,2.849624686323664,0.06847742859653083
25,5,default,"A[2,3,4,6,11]|B[0,1,5,7,8,9,10]",5,7,1.4739377326919656,-0.9560965335707401,2.337167572462229,0.07765089670145553
25,6,coupled,"A[1,2,3,4,5,6,7]|B[0,8,9,10,11]",7,5,2.3382432229995866,-0.05672000756446138,2.2457722869121692,0.18680348370722344
25,6,default,"A[1,2,3,4,5,6,7]|B[0,8,9,10,11]",7,5,2.459597821074752,-1.1952499682896809,3.5861032070720924,0.3253127170632166
25,7,coupled,"A[1,2,3,4,6,7,9,10,11]|B[0,5,8]",9,3,2.2321357212618036,0.4996012574624604,1.5969842323242265,0.1939681655240877
25,7,default,"A[1,2,3,4,6,7,9,10,11]|B[0,5,8]",9,3,2.1874788180645823,-0.3828640814189108,2.433270722297511,0.12266801981042708
25,8,coupled,"A[1,5,7,8,10]|B[0,2,3,4,6,9,11]",5,7,2.0550689882954205,-0.4938790101881567,2.5212489310825044,0.11340814133076627
25,8,default,"A[1,5,7,8,10]|B[0,2,3,4,6,9,11]",5,7,1.6995631850280466,-0.9715357306968286,2.6691117131004267,0.13717616120866327
25,9,coupled,"A[5,11]|B[0,1,2,3,4,6,7,8,9,10]",2,10,2.0710767761183515,1.226383750627436,0.8430351555144054,0.051556662505401585
25,9,default,"A[5,11]|B[0,1,2,3,4,6,7,8,9,10]",2,10,2.46804609225881,-0.25399505954352986,2.795449803511661,0.0976968804375653
26,0,coupled,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,2.557333805990926,-0.8998684874026832,3.43611456949874,0.1274559823984851
26,0,default,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,1.6876061134552889,-1.1145885487266831,2.7363232482321003,0.03490494188794235
26,1,coupled,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,2.936429937539245,-0.2740567556436746,3.0671494187405672,0.13316719648573172
26,1,default,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,1.816250697092471,-1.159330536821912,2.890003686637729,0.11171462668927923
26,2,coupled,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,3.096590944337806,-0.6881611859741632,3.647571282427473,0.1632058307306945
26,2,default,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,2.0708517979453505,-0.1224608985909823,2.1314922807518997,0.08867998288875212
26,3,coupled,"A[2,4,7,10,11]|B[0,1,3,5,6,8,9]",5,7,2.064634518616337,-0.4399515816296118,2.385207775123415,0.04815466763181475
26,3,default,"A[2,4,7,10,11]|B[0,1,3,5,6,8,9]",5,7,1.8427218903429834,-0.8170314735557467,2.587100519974432,0.03078021728379987
26,4,coupled,"A[4,7,8,10,11]|B[0,1,2,3,5,6,9]",5,7,1.8445748849474424,-0.8909276027007076,2.6716878147841028,0.06510016056865275
26,4,default,"A[4,7,8,10,11]|B[0,1,2,3,5,6,9]",5,7,1.5011804263752397,-0.8337514937515644,2.340274240613261,0.14250872488617716
26,5,coupled,"A[2,3,4,7,10,11]|B[0,1,5,6,8,9]",6,6,2.0769266149051067,-1.5552195058749643,3.5630959081571145,0.0551778723920191
26,5,default,"A[2,3,4,7,10,11]|B[0,1,5,6,8,9]",6,6,1.8499043968088151,-0.5660218507586379,2.2609850130998717,0.046052788245904086
26,6,coupled,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,2.521005201995682,-1.4385415582641636,3.9287359311644265,0.11631734401479843
26,6,default,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,2.146479879347885,-0.5058273626859493,2.430830585899299,0.14067930324689426
26,7,coupled,"A[4,7,8,10,11]|B[0,1,2,3,5,6,9]",5,7,2.2727800306429478,-1.6825334742155693,3.967660581904867,0.036125070285094374
26,7,default,"A[4,7,8,10,11]|B[0,1,2,3,5,6,9]",5,7,1.9782853007057812,-0.7689979165619256,2.6440765642197697,0.07722075198997813
26,8,coupled,"A[1]|B[0,2,3,4,5,6,7,8,9,10,11]",1,11,2.700317798079178,0.9386422360832536,1.739915389820676,0.06339164907459205
26,8,default,"A[1]|B[0,2,3,4,5,6,7,8,9,10,11]",1,11,1.9592386941749933,0.019943636158067157,1.8782034396805853,0.08065956272344643
26,9,coupled,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,2.748756362744408,-1.1651667762475713,3.883837088657173,0.0913397610282316
26,9,default,"A[4,7,10,11]|B[0,1,2,3,5,6,8,9]",4,8,1.90403127111338,-1.3370764339412586,3.2647694876974382,0.08312292610770489
27,0,coupled,"A[4]|B[0,1,2,3,5,6,7,8,9,10,11]",1,11,2.4929846986415845,0.7060218320398102,1.721901164176355,0.09448169708777909
27,0,default,"A[4]|B[0,1,2,3,5,6,7,8,9,10,11]",1,11,0.9385028595987044,0.3266030918655196,0.6037523176573416,-0.0005253665158875265
27,1,coupled,"A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",1,11,2.231658872780878,0.6169964178478957,1.590269577832905,-0.006148692544952983
27,1,default,"A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",1,11,1.5970878334191962,0.9835219299456044,0.6050907155800647,-0.017025834341849344
27,2,coupled,"A[3,7,10]|B[0,1,2,4,5,6,8,9,11]",3,9,2.7141189272854422,0.040346609725185445,2.6746497545575485,0.02981237003839543
27,2,default,"A[3,7,10]|B[0,1,2,4,5,6,8,9,11]",3,9,1.7584592149314344,1.222808116413506,0.4532055175391769,0.06681597397910921
27,3,coupled,"A[1,2,3,5,6,7,9,10,11]|B[0,4,8]",9,3,2.6631844781586196,0.5681805858647726,2.0147369291413595,0.00708438643978182
27,3,default,"A[1,2,3,5,6,7,9,10,11]|B[0,4,8]",9,3,0.9470376901379272,-0.13336299501800886,0.9860388068032606,0.015808577520074252
27,4,coupled,"A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",1,11,2.296643257849893,0.683759596525177,1.6344085317320158,0.016903387385337254
27,4,default,"A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",1,11,1.7529112301718295,1.024668278331887,0.6183989510849298,-0.05766641815824858
27,5,coupled,"A[1,2,3,5,6,7,9,10,11]|B[0,4,8]",9,3,2.8179033621697345,1.0199609118881625,1.759122662567918,0.03165340496853197
27,5,default,"A[1,2,3,5,6,7,9,10,11]|B[0,4,8]",9,3,0.8591599877288587,-0.3328546736526077,1.167474337730304,0.06037704699111113
27,6,coupled,"A[1,2,4,5,6,9,10,11]|B[0,3,7,8]",8,4,2.360148221450282,-0.23317422141769129,2.529728232652511,0.04351927203685535
27,6,default,"A[1,2,4,5,6,9,10,11]|B[0,3,7,8]",8,4,1.5281641464870734,0.2735556650079358,1.1604927213283274,0.08931124617038222
27,7,coupled,"A[1,2,3,4,5,6,8,9,10,11]|B[0,7]",10,2,2.7767996420931373,0.5151736626995889,2.0856773188018094,0.18079773233359364
27,7,default,"A[1,2,3,4,5,6,8,9,10,11]|B[0,7]",10,2,1.48293110646557,0.2493814621562982,1.1419233150399608,0.0935079907201346
27,8,coupled,"A[7,10]|B[0,1,2,3,4,5,6,8,9,11]",2,10,2.606499646107239,1.030296053465035,1.4944583532925284,0.06573462739104319
27,8,default,"A[7,10]|B[0,1,2,3,4,5,6,8,9,11]",2,10,1.674999315115286,1.0879048587394617,0.5233358701290699,0.038817194494144225
27,9,coupled,"A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",1,11,2.4599720836621692,0.9433616584439641,1.4943743873376862,0.008689448361541174
27,9,default,"A[7]|B[0,1,2,3,4,5,6,8,9,10,11]",1,11,1.4948580154345452,0.6859505638542966,0.7677113652067342,-0.03054637479107658
28,0,coupled,"A[1,2,4,5,6,7,11]|B[0,3,8,9,10]",7,5,2.4169252937248658,-1.3998915001094634,3.7845835182753635,0.10186076359307839
28,0,default,"A[1,2,4,5,6,7,11]|B[0,3,8,9,10]",7,5,1.278964357249405,-0.33699224011566953,1.5378769288516043,0.08317013706702436
28,1,coupled,"A[1,4,5,6,7,9,11]|B[0,2,3,8,10]",7,5,2.907138473666899,0.1552708315158613,2.6156450811846286,0.0437330864117107
28,1,default,"A[1,4,5,6,7,9,11]|B[0,2,3,8,10]",7,5,1.5882384662411737,-0.644550148480576,2.2040079210092682,0.12193294582456038
28,2,coupled,"A[1,2,4,6,7,9,11]|B[0,3,5,8,10]",7,5,2.4186911696576265,-0.38159108489627513,2.7191997291485768,0.03127954064714489
28,2,default,"A[1,2,4,6,7,9,11]|B[0,3,5,8,10]",7,5,1.6094515057306138,0.9247507561197592,0.53159110486827,0.10451255608631427
28,3,coupled,"A[1,4,5,6,7,9,11]|B[0,2,3,8,10]",7,5,3.0518587724382904,-0.37918857883303403,3.2893404680803915,0.014275555199095402
28,3,default,"A[1,4,5,6,7,9,11]|B[0,2,3,8,10]",7,5,1.4056609532903976,0.40456203559169346,0.8874171752268022,0.06422034347602823
28,4,coupled,"A[1,2,4,6,7,11]|B[0,3,5,8,9,10]",6,6,2.189017356152775,-0.5523792578086573,2.6841222105634204,0.1297349070613123
28,4,default,"A[1,2,4,6,7,11]|B[0,3,5,8,9,10]",6,6,1.494547170138994,0.4636782571358986,0.9595760723735287,0.05393851851723652
28,5,coupled,"A[1,4,5,6,7,9,11]|B[0,2,3,8,10]",7,5,3.3409005203730144,0.6488359224099041,2.550625743456575,0.0016181250096996003
28,5,default,"A[1,4,5,6,7,9,11]|B[0,2,3,8,10]",7,5,2.100481276550907,1.0563595360234634,0.9605171500269852,0.09222157734618408
28,6,coupled,"A[1,2,4,5,6,7,9,11]|B[0,3,8,10]",8,4,2.5635312497167746,0.2646028227635986,2.1903760497376883,0.0429505892103863
28,6,default,"A[1,2,4,5,6,7,9,11]|B[0,3,8,10]",8,4,1.5101144169675953,0.702077147965495,0.672433915585717,0.10523897329579746
28,7,coupled,"A[1,2,4,5,6,7,9,10,11]|B[0,3,8]",9,3,2.4105389203863385,0.603117572922172,1.7978696470188156,0.11301012879561467
28,7,default,"A[1,2,4,5,6,7,9,10,11]|B[0,3,8]",9,3,1.9031266721486997,0.4359737954427425,1.4439130138517706,0.08666879156742247
28,8,coupled,"A[1,2,4,5,6,7,9,11]|B[0,3,8,10]",8,4,2.2954561260662603,-0.5891707316121035,2.78897505548049,0.044266415342395504
28,8,default,"A[1,2,4,5,6,7,9,11]|B[0,3,8,10]",8,4,1.7340008042783401,0.5995959009351255,1.1049074373301138,0.11169596128926873
28,9,coupled,"A[1,2,3,4,6,7,9,11]|B[0,5,8,10]",8,4,2.6228245692507928,-0.038551128482111174,2.5348000327644504,0.02758978076281071
28,9,default,"A[1,2,3,4,6,7,9,11]|B[0,5,8,10]",8,4,1.438187549949236,-0.8214834663594868,2.232310225553115,0.06796942681373053
29,0,coupled,"A[11]|B[0,1,2,3,4,5,6,7,8,9,10]",1,11,1.8613124459656216,0.6793420647059198,1.1764704548133889,0.03388996608079986
29,0,default,"A[11]|B[0,1,2,3,4,5,6,7,8,9,10]",1,11,1.6552002965165036,0.09840479546154413,1.564192495129455,0.01430671066420186
29,1,coupled,"A[1,4,9]|B[0,2,3,5,6,7,8,10,11]",3,9,2.064192234998847,0.5269821392418033,1.4801900187214272,0.07565167325222744
29,1,default,"A[1,4,9]|B[0,2,3,5,6,7,8,10,11]",3,9,1.6580970649487623,-0.3005468233383617,1.8253789012568415,0.15745690105054277
29,2,coupled,"A[1,2,4,9,11]|B[0,3,5,6,7,8,10]",5,7,1.8916698076462422,-1.0970554234657501,2.873941480919652,0.08954213381283993
29,2,default,"A[1,2,4,9,11]|B[0,3,5,6,7,8,10]",5,7,1.9475776398706057,-0.9998802140267085,2.8387233183464433,0.04509282437017781
29,3,coupled,"A[1,2,4,5,9,11]|B[0,3,6,7,8,10]",6,6,1.2235141752484084,-0.6810025765712187,1.8404584691292158,0.04945482681313451
29,3,default,"A[1,2,4,5,9,11]|B[0,3,6,7,8,10]",6,6,1.8848898669377463,-0.679431816641467,2.6009883655642825,0.0679486619071703
29,4,coupled,"A[9]|B[0,1,2,3,4,5,6,7,8,10,11]",1,11,1.6912603512581952,0.2298406402550799,1.4004078948112686,0.0935918476365234
29,4,default,"A[9]|B[0,1,2,3,4,5,6,7,8,10,11]",1,11,2.2018259214142493,0.6488763181372277,1.4903215759721626,0.13142976077399243
29,5,coupled,"A[1,2,4,7,8,9,11]|B[0,3,5,6,10]",7,5,2.1537262430151998,-0.6759385388170549,2.8515352151932554,0.01867415795024563
29,5,default,"A[1,2,4,7,8,9,11]|B[0,3,5,6,10]",7,5,1.5979326557913662,0.7284776876482071,0.6996770957220533,0.1722251593844053
29,6,coupled,"A[1,3,4,7,8,9,11]|B[0,2,5,6,10]",7,5,1.5282806008129988,0.6199113727439696,0.8653621774007698,0.04717378441256881
29,6,default,"A[1,3,4,7,8,9,11]|B[0,2,5,6,10]",7,5,1.664619223503784,-0.4246836872676987,2.130768683875098,0.028338998209748834
29,7,coupled,"A[1,4,7,8,11]|B[0,2,3,5,6,9,10]",5,7,1.7606120958265843,-0.8308238458704871,2.5937707914470916,0.10562110663963864
29,7,default,"A[1,4,7,8,11]|B[0,2,3,5,6,9,10]",5,7,1.641974919036715,-0.7351412943368878,2.2785896778586068,0.05375635849155236
29,8,coupled,"A[1,2,4,9,11]|B[0,3,5,6,7,8,10]",5,7,1.76421306275896,-0.6157670981392043,2.3080855788889947,0.052492311798795654
29,8,default,"A[1,2,4,9,11]|B[0,3,5,6,7,8,10]",5,7,1.7643311299064772,0.5875707445249221,1.0204996295648248,0.09657970851298914
29,9,coupled,"A[1,2,4]|B[0,3,5,6,7,8,9,10,11]",3,9,1.6031445047523798,0.29731900066523487,1.1853146012173372,0.08519473155563095
29,9,default,"A[1,2,4]|B[0,3,5,6,7,8,9,10,11]",3,9,1.8406666107133287,0.6964660796985656,0.9907865437425507,0.1240482567951528
30,0,coupled,"A[1,8]|B[0,2,3,4,5,6,7,9,10,11]",2,10,2.1400804376616147,-1.4593084042241244,3.5660926939067092,0.24750915547694774
30,0,default,"A[1,8]|B[0,2,3,4,5,6,7,9,10,11]",2,10,2.1852587834089467,0.15297808248239475,1.9543901259670944,0.19634021045129169
30,1,coupled,"A[1,2,3,4,5,6,8,9,10,11]|B[0,7]",10,2,2.0607465522452744,0.08449615258310672,2.0102479265353317,0.07329251663631631
30,1,default,"A[1,2,3,4,5,6,8,9,10,11]|B[0,7]",10,2,1.7953620718113845,-1.1816476618363425,2.892133106449201,0.03613719340002497
30,2,coupled,"A[1,3,7,8]|B[0,2,4,5,6,9,10,11]",4,8,2.4719730251739014,-0.5268329042282218,3.0357907906953288,0.09994807428861141
30,2,default,"A[1,3,7,8]|B[0,2,4,5,6,9,10,11]",4,8,1.9232773628069448,-0.8806156488743966,2.6755430366462294,0.08124737310603791
30,3,coupled,"A[1,8]|B[0,2,3,4,5,6,7,9,10,11]",2,10,2.1610503181739205,-1.0554051535653262,3.1527677045560316,0.19713016455552124
30,3,default,"A[1,8]|B[0,2,3,4,5,6,7,9,10,11]",2,10,2.8992921583803066,1.003217277240183,1.7412364675381773,0.20084767941236814
30,4,coupled,"A[1,3,8,10]|B[0,2,4,5,6,7,9,11]",4,8,2.0383147477613424,0.2733349904482578,1.6992750512210155,0.05945881240882567
30,4,default,"A[1,3,8,10]|B[0,2,4,5,6,7,9,11]",4,8,1.6523104271214657,-0.854632122923074,2.471536008110377,0.06692054895138355
30,5,coupled,"A[1,2,4,5,6,8,10,11]|B[0,3,7,9]",8,4,2.001512268424187,-1.169508298413442,3.136278627427297,0.0341332637556051
30,5,default,"A[1,2,4,5,6,8,10,11]|B[0,3,7,9]",8,4,2.5678993263132632,0.2906974052552478,2.1504005553256853,0.025975245822140502
30,6,coupled,"A[1,2,5,6,7,8,9,10,11]|B[0,3,4]",9,3,2.1231417383246836,-0.007502082970246349,2.101880624275669,0.07131950606383786
30,6,default,"A[1,2,5,6,7,8,9,10,11]|B[0,3,4]",9,3,1.8580561660275663,-0.23047280286060046,1.942266805116016,0.17674683410562753
30,7,coupled,"A[2,4,5,6,7,9]|B[0,1,3,8,10,11]",6,6,1.9359979432652252,0.6653346737415426,1.080240636908971,0.07986252897584922
30,7,default,"A[2,4,5,6,7,9]|B[0,1,3,8,10,11]",6,6,1.858650583474619,-0.07232833818591677,1.8502849503968626,0.03826160741300111
30,8,coupled,"A[1,2,5,6,10]|B[0,3,4,7,8,9,11]",5,7,1.83199957797167,-1.1455801213089138,2.897289553559001,0.07693243554051876
30,8,default,"A[1,2,5,6,10]|B[0,3,4,7,8,9,11]",5,7,2.006419944760374,-0.729383858004665,2.721808325608971,0.10444541119490625
30,9,coupled,"A[2,5,6]|B[0,1,3,4,7,8,9,10,11]",3,9,2.3025921442986403,-0.3525547811545202,2.457966219180231,0.17904482965479485
30,9,default,"A[2,5,6]|B[0,1,3,4,7,8,9,10,11]",3,9,2.257684023180723,0.15971176050122304,1.914560345972153,0.09892063181762223
