condition,checkpoint,seed,episode,external_sha256,phi_r_g,phi_r_z,group_decoupling_g,group_downward_g,group_part_driven_g,atom_base_part0_to_whole_g,atom_parts_to_whole_g,atom_part1_to_whole_g,atom_whole_to_part0_g,atom_whole_to_parts_g,atom_whole_to_part1_g,atom_whole_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,phi_r_g_shuffled,whole_to_single_sum,whole_to_parts,downward_reconstructed,downward_reconstruction_error
coupled,48000,4,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,2.192672753235952,0.3116230731568519,-0.7676919906902722,2.9149205546929204,0.1839436131309213,0.8748486712411787,1.1505565216260571,1.0057659540144963,0.7846374674306518,0.3819647572725388,1.7483183299897296,-0.7676919906902722,-1.8362132265462652,-1.0110143072045454,,2.5329557974203816,0.3819647572725388,2.9149205546929204,0.0
coupled,48000,4,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,3.048847386935309,0.0553966748364165,-0.4332542539423425,3.339979739695414,0.1324699188726461,1.0964861993472883,1.08641983024033,1.286500460890367,1.0230631279012283,0.279257360661306,2.0376592511328795,-0.4332542539423425,-2.0508443521687987,-1.2860922194365407,,3.060722379034108,0.279257360661306,3.339979739695414,0.0
coupled,48000,4,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.095021744423704,0.0639041179847042,-0.9181525590656424,2.981163288566042,0.0303347253020691,0.9735436813223706,0.8285528838544682,1.227500512703191,0.937256709314944,0.3150157680734804,1.7288908111776182,-0.9181525590656424,-1.768234353008571,-1.2310279995693898,,2.6661475204925624,0.3150157680734804,2.9811632885660426,4.440892098500626e-16
coupled,48000,5,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.6917642485821647,0.0167836734910827,0.2944369299833687,2.23144044386794,0.1772812796867221,0.5704180038575541,0.8861024705977256,0.828928856608611,0.6963844318516985,0.2747523565513821,1.2603036554648597,0.2944369299833687,-1.279853955195357,-0.8283140961818117,,1.9566880873165582,0.2747523565513821,2.2314404438679403,4.440892098500626e-16
coupled,48000,5,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.0581075168023064,0.0469512876648378,0.7143553586031928,1.3909329313114476,0.0677009036960676,0.0454873996360354,1.376682450324171,0.0,-0.0547536567036468,0.1771945958039644,1.26849199221113,0.7143553586031928,-1.3544689462641388,0.0,,1.2137383355074831,0.1771945958039644,1.3909329313114476,0.0
coupled,48000,5,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.295688923860602,0.0406824783885562,-0.4390542577950409,2.566741319276053,0.088330461927194,1.0235220466924568,0.4891269382534196,1.4103646801244958,1.539722951997652,0.0169262301358665,1.0100921371425349,-0.4390542577950409,-1.0192069292067256,-1.8154762739364525,,2.549815089140187,0.0169262301358665,2.5667413192760535,4.440892098500626e-16
coupled,48000,5,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,1.77150391428709,0.0166019429096672,0.0695025487113945,1.5867548052845724,0.0816234304141882,0.4164918474846499,1.1014193827187335,0.3021178699309743,0.2556829335467956,0.0152141377914594,1.315857733946317,0.0695025487113945,-1.4403383313409603,-0.2980673383792092,,1.5715406674931127,0.0152141377914594,1.5867548052845721,-2.220446049250313e-16
coupled,48000,5,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.5436797297148237,0.4262283593954004,0.6551356184738859,1.9559848369321169,0.0527747091557808,0.0773115333379577,1.876685443117612,0.0,-2.220446049250313e-16,0.1142749559882339,1.8417098809438832,0.6551356184738859,-1.9012222672997887,0.0,,1.841709880943883,0.1142749559882339,1.9559848369321169,0.0
coupled,48000,5,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,1.9754812645320536,0.0609991155337671,0.5475684320227288,1.485072020725898,0.0166758280456558,0.0014402541393965,1.560058534359802,0.0,-4.440892098500626e-16,0.0281358135042897,1.4569362072216088,0.5475684320227288,-1.5448229604535426,0.0,,1.4569362072216083,0.0281358135042897,1.485072020725898,0.0
coupled,48000,5,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.2532927123759614,0.0388612010022048,-0.1095860353650417,2.378781882434145,0.09725449452419,0.8273089563399556,0.8616060557348959,0.6702964290055253,1.4156506483308315,0.404835271174063,0.5582959629292503,-0.1095860353650417,-0.8273089563399555,-1.4346479902162312,,1.9739466112600819,0.404835271174063,2.378781882434145,0.0
coupled,48000,5,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,2.317674450620736,0.0831050543619686,0.4733315966481233,1.7095872794950588,0.2333820156576783,0.2163987473213915,1.4949110083673889,0.1518687034189301,0.0,0.2540850815264521,1.4555021979686067,0.4733315966481233,-1.4871653035603474,-0.1426311398896845,,1.4555021979686067,0.2540850815264521,1.7095872794950588,0.0
coupled,48000,5,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,2.062990676009941,0.1458456456929845,-0.9680124682278805,2.899864735195753,0.0627376428242449,1.341543014409633,0.17892801080266,1.8120528702494092,1.3857992479022,0.1286380587342055,1.3854274285593475,-0.9680124682278805,-1.3969989434676875,-1.8727873091697695,,2.7712266764615476,0.1286380587342055,2.899864735195753,0.0
coupled,48000,5,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,1.6406937129931962,0.032250364533033,0.2822286473529876,1.2642642889672688,0.0416132368302326,0.6719739003320231,1.2317061701722043,0.0,0.0,0.0043027390424876,1.2599615499247812,0.2822286473529876,-1.8620668336739947,0.0,,1.2599615499247812,0.0043027390424876,1.2642642889672688,0.0
coupled,48000,6,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.4742224239332007,0.0253571892271201,0.8195156904323495,1.6128271074700715,0.0954597501624394,0.2794765909984456,1.3926579620061523,-0.0421517844205379,1.2311646149933428,0.3816624924767287,0.0,0.8195156904323495,-0.2715314875548433,-1.2629915308667772,,1.2311646149933428,0.3816624924767287,1.6128271074700715,0.0
coupled,48000,6,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.3576210437657803,0.0066461292796214,-0.2224867105486803,2.528263349060293,0.0439310683380309,0.7537030513098721,0.8003286199096684,1.0013521520951976,0.7037612546381744,0.3437741128558436,1.480727981566275,-0.2224867105486803,-1.4998492992300794,-1.0116034557466278,,2.1844892362044495,0.3437741128558436,2.528263349060293,0.0
coupled,48000,6,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,1.8624971132312989,0.0185567518462824,-0.595910339872999,2.465346544423719,0.0481927026632926,0.7271695879864379,0.6818002924201823,1.03359158930101,0.7128307271418826,0.4001196217408687,1.3523961955409676,-0.595910339872999,-1.3582798681724588,-1.0360888988718786,,2.06522692268285,0.4001196217408687,2.465346544423719,0.0
coupled,48000,6,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.066481114920212,0.1501229271357039,-1.0206405658068105,2.9985634549576847,0.0967570085283842,1.4361289515425315,0.3583771568307761,1.37128514145965,1.2946305247416567,0.0871081005438649,1.6168248296721632,-1.0206405658068105,-1.6950631910617897,-1.3739710502427835,,2.91145535441382,0.0871081005438649,2.998563454957685,4.440892098500626e-16
coupled,48000,6,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,1.7213697765616107,0.4664975412278113,0.2998354933304612,1.3241524401101128,0.0914684554107643,-0.2689860541509488,1.721117585205429,0.0,-0.2788561553012672,0.3098486503905364,1.2931599450208435,0.2998354933304612,-1.360663075643716,0.0,,1.0143037897195764,0.3098486503905364,1.3241524401101128,0.0
coupled,48000,6,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,1.9052776722726856,0.1841113650132089,-0.5541843043142998,2.292446639913181,0.2037831679653932,0.6401590847772178,1.229765585267239,0.7482867523089742,1.6565784642946495,0.0859166324787894,0.5499515431397419,-0.5541843043142998,-0.6427309491194192,-1.7716973052686185,,2.2065300074343916,0.0859166324787894,2.292446639913181,0.0
coupled,48000,6,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.1439921995230766,0.0635992534439148,-0.6754736659653515,2.7286125755534467,0.0896977171415485,0.7539055249814941,1.0258620202514466,1.0140455217005853,0.7069051885028751,0.4073423581080229,1.6143650289425484,-0.6754736659653515,-1.6888052103350435,-1.015310139456934,,2.3212702174454236,0.4073423581080229,2.7286125755534467,0.0
coupled,48000,6,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,1.9046535999603984,0.0035282467165792,0.5279478224958531,1.2743638046142092,0.0895112384026011,0.0,1.863263235999444,-0.5294153088573026,1.1937913264466702,0.615449067166427,-0.534876588998888,0.5279478224958531,0.0,-1.2443366887395404,,0.6589147374477822,0.615449067166427,1.2743638046142092,0.0
coupled,48000,6,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,1.661617181589616,0.0649162757760399,-0.9434623874197284,2.6475101998158195,0.0644563102234137,1.1774870971260034,0.4762708502703381,1.1836472610453062,1.4261860985084398,0.1736505566291128,1.0476735446782666,-0.9434623874197284,-1.2155774809983455,-1.557371417219888,,2.4738596431867066,0.1736505566291128,2.6475101998158195,0.0
coupled,48000,6,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.5235059175254406,0.0188472756461401,-1.1112774872765616,3.5339836460540086,0.1899218094923522,1.263849529233999,0.9451350875406268,1.3842490601908923,1.21431181386284,0.4186367603891963,1.9010350718019728,-1.1112774872765616,-2.011401339714927,-1.391910527758239,,3.1153468856648128,0.4186367603891963,3.533983646054009,4.440892098500626e-16
coupled,48000,7,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.428268932201353,0.0059601198168697,-0.4871583540410773,2.911171359970785,0.0225592391951259,0.925801024970831,0.8328847526466439,1.1811361704862469,0.8305602153039373,0.3864742888537131,1.694136855813135,-0.4871583540410773,-1.7298202548791586,-1.1874424540294377,,2.524697071117072,0.3864742888537131,2.911171359970785,0.0
coupled,48000,7,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.289504178654132,0.1293600390730839,-0.8212358222900189,3.111393019195296,0.0560527765371361,1.2637514789339106,0.6039677725932657,1.270273437899702,1.182676087666246,0.1700281997407398,1.75868873178831,-0.8212358222900189,-1.8116664749900404,-1.2702734378997018,,2.941364819454556,0.1700281997407398,3.1113930191952957,-4.440892098500626e-16
coupled,48000,7,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.225735987485761,0.4010248180761685,-0.9642916370339564,3.0675980327089265,0.067574110954705,1.671453756489664,0.3879958898178381,1.358296699024297,1.3350665024444188,0.0374506930284788,1.6950808372360289,-0.9642916370339564,-1.9854886446111035,-1.3646835897659904,,3.0301473396804477,0.0374506930284788,3.0675980327089265,0.0
coupled,48000,7,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.101063280627594,0.0095262670048068,-0.1722491060870714,2.235670345159741,0.1686905270761409,0.687141628095375,1.797976199140342,0.2248459649361012,0.2144170833077723,0.1143887668993994,1.9068644949525697,-0.1722491060870714,-2.3168305389047656,-0.2244427261909114,,2.121281578260342,0.1143887668993994,2.2356703451597415,4.440892098500626e-16
coupled,48000,7,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.4211408473976093,0.0418648249225327,-0.686314839402173,3.097038392160563,0.1153547469452316,1.332514603098737,0.3287750819593862,1.526388055606223,1.39978724507337,0.2315082326035324,1.465742914483661,-0.686314839402173,-1.507745148840606,-1.5645778448785086,,2.865530159557031,0.2315082326035324,3.097038392160563,0.0
coupled,48000,7,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,2.55984445015146,0.0241323158521399,-1.4097283109552263,3.853853228389223,0.0270390542456688,2.0623676359754497,0.2591069527357166,1.7173577287244588,1.9483325521300143,0.1738925201139776,1.7316281561452302,-1.4097283109552263,-2.0627309993412437,-1.9490622638487132,,3.6799607082752446,0.1738925201139776,3.853853228389222,-8.881784197001252e-16
coupled,48000,7,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.214482720030771,0.0379253136609434,-0.099125120025004,2.2218187856428497,0.0616512754530754,0.9316005344335212,0.4382867124531855,0.9518563376353346,0.8826278751107308,0.0644473406968004,1.2747435698353184,-0.099125120025004,-1.3173382585798186,-0.9427540504891472,,2.1573714449460493,0.0644473406968004,2.2218187856428497,0.0
coupled,48000,7,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,2.38220554026495,0.1565206114250646,-0.260721962926147,2.6606865549358254,0.0639993577456093,0.2833088444488567,1.517099187221599,0.8404183286373854,0.2651805187878577,0.6670954355323813,1.7284106006155866,-0.260721962926147,-1.737805344251257,-0.8390216583109745,,1.9935911194034444,0.6670954355323813,2.6606865549358254,0.0
coupled,48000,7,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,3.270815477581636,0.0069456570049665,0.0053424623117175,3.0982138045937884,0.0902689457132874,1.13120627360694,0.4859537048912989,1.62075754429285,1.2309991908421134,0.350259698857037,1.516954914894638,0.0053424623117175,-1.530502518545852,-1.6171460585319497,,2.7479541057367514,0.350259698857037,3.0982138045937884,0.0
coupled,48000,7,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.824257445291904,0.2496055178386553,0.2955660727466211,2.4237291708481425,0.1020664536636903,1.033106882473224,0.8183855048831732,0.5841291865890641,1.3331731149398185,0.4712502507953755,0.6193058051129485,0.2955660727466211,-1.0171129498848446,-1.3164421703969262,,1.952478920052767,0.4712502507953755,2.4237291708481425,0.0
coupled,48000,8,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,1.871495718550136,0.0124329596749049,-1.3902637823488382,3.209191338483087,0.0367299020824127,2.028171277469877,0.2214558846393926,1.4062838825282675,1.5867076770558617,0.2026574788898001,1.4198261825374252,-1.3902637823488382,-2.0314457189825705,-1.5877354235725536,,3.006533859593287,0.2026574788898001,3.209191338483087,0.0
coupled,48000,8,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,1.9275291609586087,0.0846198127713004,1.0816173552066457,0.8493146828171569,0.0036390244214117,-0.1996188167107881,1.1659354355099447,0.0,-0.1373839089753203,0.1516518461986991,0.8350467455937782,1.0816173552066457,-0.9626775943777448,0.0,,0.697662836618458,0.1516518461986991,0.849314682817157,1.1102230246251565e-16
coupled,48000,8,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,1.6200853326220015,0.1235545442152045,-0.063597681552018,1.553889973364581,0.0968154983029836,1.1688537652984914,1.4050761885163026,0.0822795160306744,0.0727113408069608,0.0047609006717204,1.4764177318858998,-0.063597681552018,-2.474450181127018,-0.0849437904154668,,1.5491290726928606,0.0047609006717204,1.553889973364581,0.0
coupled,48000,8,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.322044057731386,0.0032399808996277,0.758609412765455,1.5528880506340808,0.0307098916550405,-0.517535949252901,2.0802491355925814,0.0,-0.4722118733529059,0.5034832154572817,1.521616708529705,0.758609412765455,-1.5320032946846398,0.0,,1.049404835176799,0.5034832154572817,1.5528880506340808,0.0
coupled,48000,8,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.524616092503561,0.2288035247691656,-0.3389414953718646,2.8283592676499696,0.1667831140223754,0.5322325045127032,1.754290865178716,0.5357499803401917,0.4155818217444391,0.3393830287043988,2.073394417201132,-0.3389414953718646,-2.121717812033074,-0.5337724239761619,,2.488976238945571,0.3393830287043988,2.8283592676499696,0.0
coupled,48000,8,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,2.002174884828441,0.1482650530604979,0.8216385686362684,1.081307634487913,0.0718077974425348,0.2071806306208449,1.0572724611044362,2.220446049250313e-16,0.0,0.0047534962002484,1.0765541382876642,0.8216385686362684,-1.1926452942827466,0.0,,1.0765541382876642,0.0047534962002484,1.0813076344879127,-2.220446049250313e-16
coupled,48000,8,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.0513995678678487,0.1203004667284929,0.0033896405872111,1.9739980901395435,0.19625396774258,0.6995460143107779,1.97047781362493,4.440892098500626e-16,0.0,0.0190150352289619,1.954983054910581,0.0033896405872111,-2.473769860193128,-2.220446049250313e-16,,1.954983054910581,0.0190150352289619,1.973998090139543,-4.440892098500626e-16
coupled,48000,8,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,2.2228934725428866,0.0060754597165606,-0.2615010845577288,2.386122383438854,0.0408018086170607,1.048833045044337,0.6148479751478098,0.8903098471687003,0.8877137723778246,0.0389704307231686,1.4594381803378609,-0.2615010845577288,-1.6228792115750854,-0.8903098471687008,,2.347151952715685,0.0389704307231686,2.386122383438854,0.0
coupled,48000,8,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,1.9644816030181167,0.0468429407178463,0.8694944245656835,1.121923027349701,0.0878013898614434,0.0284108446464639,1.064390880895807,0.0239334903449564,-0.0208700493345335,0.1389532961342308,1.0038397805500037,0.8694944245656835,-1.0165174041374354,-0.0124164218883483,,0.9829697312154702,0.1389532961342308,1.121923027349701,0.0
coupled,48000,8,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.2949768642123294,0.0059825320302216,1.049241973704584,1.339763554967544,0.1074279460138856,-0.2921838081083021,1.6930900824237116,0.0,-0.2925398826787773,0.3649516426024823,1.2673517950438389,1.049241973704584,-1.293478328301524,0.0,,0.9748119123650616,0.3649516426024823,1.339763554967544,0.0
coupled,48000,9,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,1.8557514557739043,0.0096788204952217,-0.9432069382471724,2.7451896920461354,0.0774862978994703,1.992751494006768,0.2945506942744069,1.1243797671807476,1.2585562720436771,0.2747479157954684,1.2118855042069898,-0.9432069382471724,-2.0490055942843264,-1.285190063278126,,2.470441776250667,0.2747479157954684,2.7451896920461354,0.0
coupled,48000,9,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.182447506226299,0.0060974503495273,-0.4683843274037196,2.63099656007147,0.0419790681714002,1.4067453663675178,0.6030993558281248,0.7530947235746619,1.307233552106354,0.624182238063502,0.6995807699016143,-0.4683843274037196,-1.4052398310405985,-1.3157205465583055,,2.006814322007968,0.624182238063502,2.63099656007147,0.0
coupled,48000,9,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,1.4293853719821263,0.0512780351350131,-0.8729303728079802,2.22301148451698,0.0348143563607017,1.79736571409279,0.2802870653726219,0.9139000956812258,1.009802141433898,0.1268654205765975,1.086343922506484,-0.8729303728079802,-1.9258472665716315,-1.030891252214304,,2.096146063940382,0.1268654205765975,2.2230114845169795,-4.440892098500626e-16
coupled,48000,9,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,1.6349390758197289,0.0906072866497009,-0.58068788193843,2.165998409718107,0.055132569766632,1.3454733368078369,0.2260205146273102,0.8883208756599945,1.0589670962752058,0.254906416917265,0.8521248965256363,-0.58068788193843,-1.348846245471806,-1.0558359118567031,,1.911091992800842,0.254906416917265,2.165998409718107,0.0
coupled,48000,9,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.029819197153305,0.1049838251415535,0.7846228983018682,1.3522742875949878,-0.0263156814685934,0.0127274046641485,1.4739108141370527,0.0,-4.440892098500626e-16,0.0137738712109669,1.3385004163840213,0.7846228983018682,-1.5129539002697947,0.0,,1.3385004163840208,0.0137738712109669,1.3522742875949878,0.0
coupled,48000,9,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,1.4435565027963055,0.0197749620011012,-0.8499173589876614,2.2200015152218,0.1020779464989323,1.650047328685656,0.4103922811032081,0.9137846047192816,0.9286842648990844,0.1225424803509378,1.1687747699717776,-0.8499173589876614,-1.940243322691372,-0.9319029453178416,,2.097459034870862,0.1225424803509378,2.2200015152218,0.0
coupled,48000,9,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,1.330125746121992,0.0154503917264006,-0.9568189183980244,2.2823438066289654,0.0455581091605932,2.019386653690735,0.2768829930518726,0.9718314119831676,1.0278463890330378,0.0961487112030465,1.1583487063928812,-0.9568189183980244,-2.187967238093161,-1.0345757114720209,,2.1861950954259193,0.0961487112030465,2.282343806628966,4.440892098500626e-16
coupled,48000,9,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,2.025256026882132,0.0106477150694836,-0.7840197062115251,2.666141596363114,0.1033379261144165,1.177711998520861,0.5847478473096084,1.004480705767014,1.4432661551443968,0.3071078228684649,0.9157676183502526,-0.7840197062115251,-1.1708663153034562,-1.4927363101796105,,2.3590337734946494,0.3071078228684649,2.666141596363114,0.0
coupled,48000,9,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,2.5147053644773187,0.0078713823434937,1.511654475463092,0.9097681318216124,0.0946874360750331,0.167050938764989,0.4719563753285416,0.3358579545590281,0.2194883166870727,0.0894007947338526,0.6008790204006871,1.511654475463092,-0.5975110445436762,-0.2826667880338493,,0.8203673370877598,0.0894007947338526,0.9097681318216124,0.0
coupled,48000,9,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,1.8039877201347223,0.0013020290905728,-0.9663192063845116,2.7035031625224257,0.105926084066676,1.8465457715782383,0.3564341651688634,1.047724522029618,1.2441133137411726,0.2695222255453711,1.189867623235882,-0.9663192063845116,-1.873059542615792,-1.2717188320942516,,2.4339809369770546,0.2695222255453711,2.7035031625224257,0.0
coupled,48000,10,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.0230979535174978,0.0030839038319986,0.8370159236503234,1.181823435791887,0.0518168129676785,-0.2641695918367919,1.4996389793989064,0.0,-0.2084619738580513,0.2288154218533074,1.161469987796631,0.8370159236503234,-1.183652574594436,0.0,,0.9530080139385797,0.2288154218533074,1.181823435791887,0.0
coupled,48000,10,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,1.885448704400629,0.2720230169714115,-0.2594371959399586,2.186721182092645,0.0489889058455974,0.4016344075251312,0.8473676948623365,0.931733427234529,0.3627218117961548,0.6482086513565766,1.1757907189399135,-0.2594371959399586,-1.1973403238633604,-0.9344062999130388,,1.5385125307360683,0.6482086513565766,2.186721182092645,0.0
coupled,48000,10,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.1176829161084165,0.0153163047124829,0.0172171793458884,2.053616094186776,0.1060744889909642,0.342129447866049,1.2420821697028694,0.6195844764216907,0.2527180606953503,0.3451721540937509,1.4557258793976742,0.0172171793458884,-1.4780813702945408,-0.6196402347051041,,1.7084439400930245,0.3451721540937509,2.0536160941867756,-4.440892098500626e-16
coupled,48000,10,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.5402999985691324,0.2278445445644026,0.4959183995529459,1.8267742649387748,0.067965406165517,0.5197647854062755,0.8685292633012909,0.6389826586644174,0.4475571668906437,0.0785036116883928,1.3007134863597385,0.4959183995529459,-1.3345118198015655,-0.6247994814049012,,1.7482706532503822,0.0785036116883928,1.826774264938775,2.220446049250313e-16
coupled,48000,10,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,1.8745243166530192,0.2985529397944727,-0.6698648416189847,2.499759662183448,0.113886235253644,0.9892701966148844,0.8195899716924955,0.8524727670154597,0.7967834786520105,0.2234412134492364,1.4795349700822014,-0.6698648416189847,-1.6881841955458676,-0.8592625045233278,,2.276318448734212,0.2234412134492364,2.499759662183448,0.0
coupled,48000,10,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,2.378157485718361,0.0283722384392672,0.3195879101100494,1.9466901690202691,0.0143394372757441,0.8992053920722833,0.1272671257886481,1.132177474756033,1.0371040766630255,0.01357640232027,0.8960096900369738,0.3195879101100494,-0.9022068611827856,-1.2421036941584345,,1.9331137666999993,0.01357640232027,1.9466901690202694,2.220446049250313e-16
coupled,48000,10,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.3157281440452366,0.2919377228201448,-0.9143624921981948,3.0895981945185333,0.0436171733071422,1.6859355427497076,0.423524203555857,1.3599824659682265,1.32973252611484,0.0132924401215546,1.746573228282139,-0.9143624921981948,-2.064159984075743,-1.3616650548909055,,3.076305754396979,0.0132924401215546,3.089598194518534,4.440892098500626e-16
coupled,48000,10,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,2.088435435416172,0.2821474036608933,-0.6038212452867273,2.685213306854205,0.0519336506529102,1.2918195185513857,0.4251695228390115,1.1195725375429466,1.0807763236969643,0.1661577145750477,1.438279268582193,-0.6038212452867273,-1.6533877122478482,-1.1312402160325852,,2.519055592279157,0.1661577145750477,2.685213306854205,0.0
coupled,48000,10,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,2.5225085266138416,0.3314083975373891,-0.8619812960985911,3.233625830017984,0.1505090270349343,1.1928727720634384,0.8362039351002899,1.3395285300861517,1.1564156496861702,0.2544868504184965,1.822723329913317,-0.8619812960985911,-1.872844771784378,-1.3452514384305676,,2.979138979599487,0.2544868504184965,3.2336258300179836,-4.440892098500626e-16
coupled,48000,10,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.188746601448753,0.0087940627128927,-0.5096031630002527,2.665203218859463,0.0131303439973703,0.918014495329084,0.7748088998113383,0.9726678728283712,0.855982611847224,0.2179735779611651,1.591247029051074,-0.5096031630002527,-1.679947971613883,-0.97241295235754,,2.447229640898298,0.2179735779611651,2.665203218859463,0.0
coupled,48000,11,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.043088059960971,0.0579409627728835,-1.1418831180601463,3.1877858476177034,0.0862178181521482,1.2112628261948677,0.6015136651407769,1.4303218610418778,1.1688474717350992,0.3427272320742198,1.6762111438083844,-1.1418831180601463,-1.7230765930105816,-1.4338039412147927,,2.8450586155434836,0.3427272320742198,3.1877858476177034,0.0
