condition,checkpoint,seed,phi_r_g,phi_r_z,phi_r_g_shuffled,group_decoupling_g,group_downward_g,group_part_driven_g,atom_base_part0_to_whole_g,atom_parts_to_whole_g,atom_part1_to_whole_g,atom_whole_to_part0_g,atom_whole_to_parts_g,atom_whole_to_part1_g,atom_whole_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,whole_to_single_sum,whole_to_parts,downward_reconstructed
default,0,17,4.105751538965297,0.0464475492019933,,-1.585342481899994,5.244690537698479,0.12859101204711296,2.337622316252316,1.1095354101416877,2.1303448289071985,1.96719595900679,0.2914799662687886,3.006937599867095,-1.585342481899994,-3.24300984011571,-2.1241568669810516,5.078142770164616,0.2914799662687886,5.244690537698479
default,0,18,3.833735759093402,0.0550516483052454,,-1.6610158882807635,5.292551957993046,0.10926332314482765,2.333228946326087,1.2939966159735634,1.9525898674010902,2.8693306219487864,0.2641359704694892,3.0255830906107697,-1.6610158882807635,-3.204467395653321,-2.9431001879182954,4.963840683505484,0.2641359704694892,5.292551957993046
default,0,19,3.083029459210206,0.040234374148257604,,-1.2586180682592536,4.6474624528017126,0.08201455619731865,1.8663105749246542,0.936706711461539,1.9536243036209857,2.1592179632013546,0.3864168751436685,1.8195250868126833,-1.2586180682592536,-2.105046267597816,-2.3538502373362356,4.250779231376013,0.3864168751436685,4.647462452801713
default,0,20,3.0724959114128456,0.028314622119718552,,-0.6515694744033604,3.320712723000116,0.11962824770389631,1.5035595523914629,0.9828140708561793,1.4725629274207017,1.3742887386346418,0.2773499007977358,2.0141889807707387,-0.6515694744033604,-2.2533816467820236,-1.4761901593133477,3.050061553377466,0.2773499007977358,3.320712723000116
default,0,21,3.5488512158573617,0.0148549951103862,,-0.9929378409621235,4.52293899956717,0.06941330246807381,1.5056759996552667,1.0804714747225426,2.1125214503876144,1.662776925087742,0.9722104394314304,2.315565571495438,-0.9929378409621235,-2.3499946457452014,-2.325930608645124,3.5873692770802235,0.9722104394314304,4.52293899956717
default,0,22,3.098097867950794,0.04917171594103155,,-0.6547986141465856,3.4012177399780983,0.0970074547403996,1.1044090710779866,1.1048342340919177,1.2330263112519932,1.0630344403604461,0.4195905175883889,2.306682671692625,-0.6547986141465856,-2.3735435621208563,-1.2376705509287402,2.936196006851694,0.4195905175883889,3.4012177399780983
default,0,23,3.194659530241694,0.033655501503722596,,-0.8162580772804104,4.332020188858207,0.0608329767280614,1.7296957643400441,1.685135911989871,1.1667342221461445,2.2676286955638916,0.3679660859645908,1.6993952739577598,-0.8162580772804104,-2.1518739620810337,-2.3848986054769608,3.7126520938499707,0.3679660859645908,4.332020188858207
default,0,24,2.748241551431341,0.03417111152250005,,-0.9303948145631734,3.2193255740902473,0.08138272366730265,1.199215857906474,1.0145767646149069,1.449738506275331,1.33750883313295,0.43032650729022975,1.8690808494857736,-0.9303948145631734,-2.0865575892554045,-1.629258308826231,3.182175636527191,0.43032650729022975,3.2193255740902478
default,0,25,3.6174986027562976,0.0233699694587547,,0.0632817237251721,3.7271453216761405,0.03975679345593765,1.0318541872302882,1.3317121131192962,1.1455097429189574,0.891902372930403,0.6312254924758771,2.1555799822069863,0.0632817237251721,-2.1688755778212503,-1.3132917207640538,3.0613970672765505,0.6312254924758771,3.72714532167614
default,0,26,3.156795910282159,0.0305672830486785,,-1.4896118680137609,4.3570958694876785,0.0940210389854938,1.8703132480672378,0.5775818419929135,2.399600314359509,1.839208583628014,0.4328012311099638,2.0512624124705034,-1.4896118680137609,-2.0597466369048165,-2.5527349994841613,3.864864029584749,0.4328012311099638,4.357095869487679
default,0,27,3.42826669014314,0.01511185456822765,,-0.369138871017368,3.559187079463077,0.11605182441353455,1.0071737521884347,1.8976716792457018,1.0562047642101566,1.0293128705426993,1.04111350240786,2.1437252782008818,-0.369138871017368,-2.2262239612583503,-1.4350143549938044,2.882396766726517,1.04111350240786,3.559187079463077
default,0,28,2.9096585207833607,0.0404420922374591,,-0.9856726757732743,4.153742084336752,0.07181940964050795,1.6956889158235184,0.5741547530029043,1.7824955451487492,1.822382730074279,0.1741549083893896,2.2070729730742693,-0.9856726757732743,-2.2324858977622304,-1.9183020221635048,3.7363122498611823,0.1741549083893896,4.153742084336752
default,0,29,4.5915257253910315,0.03646764635555075,,-2.9774491855417495,7.116640762418901,0.5950632085595537,3.15735646430446,0.8388320605567614,3.4425665418547893,3.3032048498589557,0.6851564966650017,3.1237198539388045,-2.9774491855417495,-3.213381045074805,-3.6409904998534293,6.434950853844176,0.6851564966650017,7.116640762418901
default,0,30,3.5085610973182,0.01175234105064475,,-1.865893857205287,5.435210528134872,0.10475406687862375,2.2492121775589107,0.7823367847752134,2.6512056653338236,2.2331834501154653,0.5539736009893206,2.734977861438523,-1.865893857205287,-2.843070032058807,-2.6524769163265454,5.054583639530637,0.5539736009893206,5.4352105281348715
default,48000,1,2.2243707188570854,0.05560523148833285,0.0029034441106612,0.7218041861475739,1.2871286669313826,0.07528167152091875,0.17473445364236706,0.9557244750820393,0.10140645368671761,0.089173369434533,0.08637115450082969,1.0873276953155269,0.7218041861475739,-1.1732364133458122,-0.07365961431082706,1.1213581372047503,0.08637115450082969,1.2871286669313826
default,48000,2,1.7207093416130224,0.05773888254991745,0.0048105648770141,0.8405768804945319,1.040972530652008,0.04372810987125855,0.10719737338450369,0.5182075630055534,0.08841226673820535,0.05692400412421105,0.058279864623744654,0.8167232194460181,0.8405768804945319,-1.0309328188963245,-0.0826386742640488,0.9370188608625801,0.058279864623744654,1.040972530652008
default,48000,3,1.6510810730497734,0.04582307023362395,0.00520991970175725,-0.15851504988106163,1.7854020505382047,0.05960533619416425,0.6866244895658083,0.9044151420496715,0.30116418628741315,0.5118219848269059,0.04673014671371675,1.38083449865861,-0.15851504988106163,-1.5150870449385283,-0.5290712733218105,1.7729322353087744,0.04673014671371675,1.7854020505382047
default,48000,4,1.9577546448671304,0.052358640896085,0.0059474868796664995,-0.5363882156608633,2.3018184494543057,0.07276700214401449,0.8697560211910383,0.5294083836016096,0.9458588419794929,0.655912397105415,0.1356106909865061,1.2696532075772888,-0.5363882156608633,-1.3300134114148532,-0.9345496051038291,2.1111723799265287,0.1356106909865061,2.3018184494543057
default,48000,5,2.2714877910710967,0.01672726870773785,0.0029317433781164,0.36374577972481775,1.8001111259733924,0.0634767513290406,0.5307648661220449,1.0051165206352866,0.030745536518297,0.9932930158006561,0.17629322026450012,0.9488973925390689,0.36374577972481775,-1.0169322651757295,-1.0050366171330352,1.3380883174161458,0.17629322026450012,1.8001111259733924
default,48000,6,1.7659483432756868,0.05989447748900175,0.00677232644170205,-1.0888624562087306,2.901975837443934,0.0770847885560833,1.451650847358308,0.3298672619922335,1.2330115788540335,1.2326381313001933,0.23040319012498095,1.4291633459638853,-1.0888624562087306,-1.7136884455791757,-1.284410947004789,2.7029521740438445,0.23040319012498095,2.901975837443934
